 # plotxy scatter data for plotxy.gpl
 # Xplot Yplot WeightPlot
 0.000399901526459074 -0.00044937640711358007 0.9999999999999999
 0.00032220385729953856 0.0006196838831523502 1.
 0.0008200093397306353 -0.0003910741304815649 1.
 -0.00003148177715254277 0.0009707839230670293 1.
 -0.00030574637937619373 0.00009602542787253303 1.
 0.00022758222558309638 0.000942863312775572 1.
 0.0007638840096061472 -0.0007420167106079522 1.
 0.0008588806332551042 0.0005268851550172732 0.9999999999999999
 0.00006753460394745607 -0.0008578260620408369 1.
 -0.00019182951510865324 0.0004613349878144578 1.
 0.0002713788087586426 0.000758350908102037 1.
 0.0003779802884961527 0.000571966526458346 0.9999999999999999
 -0.0005374283127312289 -0.0005240420690174042 1.
 0.0009011261707827966 0.0002423095688707963 0.9999999999999999
 0.0000564242508272781 0.0004666818498326229 1.
 -0.000882419478836283 -0.00006818983213010834 1.
 -0.00039545274211121815 -0.000581202542242947 1.
 -0.0004120804317506906 0.00019599910801276028 1.
 -0.00007769774866800736 0.0008219496616100158 1.
 -0.00031382742481767954 -0.0008619755996364795 0.9999999999999999
 0.00023878565349097058 -0.0003903189630503505 1.
 -0.0009347985763137762 -0.00012320954472873897 0.9999999999999999
 -0.000595861858381268 0.0002339947244788133 1.
 0.0007026134054202881 -0.00007732438802125088 0.9999999999999999
 0.0007720057732768705 -0.0009501241730241673 1.
 -0.0005575868467537205 0.00007371994793913838 1.
 -0.0006155735045119415 0.00030898222550168765 1.
 0.0009746016690247105 0.0008369932653836895 1.
 0.00006925605657001716 0.0003705331565374582 1.
 -0.00021010194106505675 0.0007723931635297915 1.
 0.0007310848645755891 -0.0009360358800050991 0.9999999999999999
 0.0005740166457689785 0.0000616898383394892 1.
 0.0005261569253064867 -0.0009555576700335072 0.9999999999999999
 0.0009713104099857606 -0.00033316066781164836 1.
 -0.0007352943750105946 -0.00022135398830464267 1.
 0.0007420610331497238 -0.0003594178836409545 1.
 0.0006693556162799192 -0.0007621428545420248 1.
 0.0009767186486858398 0.00030086614188734275 1.
 0.0002636805605104509 -0.0008756169078761674 0.9999999999999999
 0.0007777415326284372 0.0009651519868862393 1.
 0.000634196564581086 0.000991200792518136 1.
 -0.00022732718945161657 0.000394666553291861 1.
 -0.00013978088767811292 0.00020866243365856075 1.
 0.0009126070176631736 0.00034800342640324604 1.
 0.0008157736123685895 -0.00008277884754157903 1.
 -0.0007278446978127727 0.000454108250889418 1.
 0.0008750538886573763 0.00031447782747396236 1.
 0.00013383824974541047 -0.000536902214316883 1.
 -0.0007396730677646366 0.0009672559650987328 1.
 0.0008200690768316923 0.00011734634196771356 1.
 0.0007756328123985849 0.000797515607468038 1.
 0.0003684674369458347 0.0006752235704825904 1.
 0.0006217000169417041 -0.0001801854734872727 1.
 -0.0007929998563017006 0.000708921309668311 1.
 0.0004804776897222391 -0.0009096861939778891 1.
 -0.0009177052944118783 0.0008175506671827427 1.
 0.0007635548936798046 0.0002495427707807956 1.
 0.00006223346745806405 0.0004160189604187908 1.
 -0.00041310473674820706 0.0001895468265927127 1.
 0.00012921553932948197 0.000053825450314834006 0.9999999999999999
 -0.0008156222524809544 0.0009629649900210788 1.
 -0.00022426251568273203 -0.0007379559045134801 1.
 0.0000035733736845012387 0.000024009420150622474 1.
 0.0006974938627863016 -0.00024243956133745265 1.
 -0.00044454217891103364 -0.0007951974242817664 1.
 -0.00018832168082781652 0.00040086172219297396 1.
 -0.00035867474925651904 -0.00041467848885404863 1.
 -0.000694373061110419 -0.0002746043913858534 1.
 0.00048187626163125524 -0.00091224291754067 1.
 -0.0007416844213850275 -0.0007787248987791735 1.
 0.0007736982254499612 0.000478106959532209 0.9999999999999999
 -0.0005353208879104539 0.000655871230987654 0.9999999999999999
 0.000621899573377497 -0.0002774001087303844 1.
 -0.0008929527081517202 0.00025530131594498034 1.
 0.0008047322011927989 -0.0009660492114410497 1.
 0.00006107111642537973 0.00009430889609763788 1.
 0.0007760939571760041 0.0007969527400858411 1.
 0.0006301753327588713 -0.00014846401310299772 1.
 -0.000002435404985698857 -0.0007212353113281581 1.
 0.0008640437866323027 0.000829859536215376 1.
 0.00016607924022740274 -0.0006793682116604173 1.
 -0.0008194387149275189 0.0005963597321814498 0.9999999999999999
 0.0007245207012308606 -0.0005204639163926746 0.9999999999999999
 -0.00017811165534762545 0.00028972257832542923 1.
 -0.00043493008846071134 -0.0009761607957652931 0.9999999999999999
 0.00013051208866698982 0.0003658676052561688 1.
 -0.0001717113817842478 0.0008742598172472566 1.
 0.0006707347708023929 0.00047234381166798696 1.
 -0.0008201925504041828 -0.0002808568512033184 1.
 0.0003696081297127434 -0.00030382457413054086 1.
 0.00023692639255748613 0.00007733073048198528 1.
 0.00014958942862032648 -0.00037519114178038136 1.
 -0.0007577827259288773 -0.0005299782700666308 0.9999999999999999
 0.00013324749355199584 -0.0003948150812700276 1.
 -0.0005268059776804673 -0.0003294170276541791 1.
 -0.0005062208214108735 -0.000722605914013579 1.
 0.0008020970650202247 -0.0004171003203480803 1.
 0.0003546846815268034 -0.00044142285222209114 1.
 0.00005096342539183798 0.0006713537624097337 1.
 0.0006171500048291307 -0.0009977256291249187 1.
 -0.00012951262132014743 -0.0003379406199700968 1.
 -0.0004558595774194959 0.00006866140127257594 1.
 -0.0007188002321350699 0.000996931021880296 1.
 0.00021047429336449206 -0.0006923401669270696 1.
 0.0003405309918804389 0.000633327978073283 1.
 -0.0006154028344565753 0.0007091900535284853 1.
 0.00021831503349104708 0.0005408437650666283 1.
 -0.0006553467486789989 -0.00041697135118328734 1.
 0.0004968513232862553 0.0008601614867260721 1.
 0.0005110552759200575 -0.0008593607650693466 1.
 0.00003987839693112342 0.00006111570093727616 1.
 -0.0004709268022257046 0.00010689675982726021 1.
 0.0005076175748426841 -0.0005202240251400062 1.
 0.0007015925886681178 0.0006452878803717973 1.
 0.00005837946273783426 -0.0003565174137446212 1.
 0.00018258744473211613 -0.000037306721002789195 1.
 0.000011801487843655822 -0.00014858171893966936 0.9999999999999999
 -0.00035082595167082616 -0.00025895562744692087 1.
 -0.0000868313644392464 0.00004473075436488672 1.
 0.0008520068622456122 0.0008810496542610535 0.9999999999999999
 0.0001940225231459342 0.000945509222335074 1.
 0.0008521817337113333 -0.0007963222790859567 1.
 -0.0009529260990624497 -0.000350234172348397 1.
 -0.000359448584319037 0.0004943353033494261 1.
 -0.00036489793259753076 -0.0004965198598807235 0.9999999999999999
 0.00032031404099531807 0.0003686411690340948 1.
 -0.0009217784150792946 0.00024704190961386387 1.
 -0.000769697272376208 -0.0007354437771723827 1.
 -0.0005773258099529676 0.00016169862558110352 1.
 -0.0009284368402165545 0.0000820470574307376 1.
 0.0008275862290214791 -0.0009024266070806995 1.
 -0.0006418258346110767 0.0005465397975365192 1.
 -0.0005408036785768543 0.0003014520084052495 1.
 -0.0008347550204706438 -0.000753898064377321 1.
 -0.0006013445517270948 0.0006797196000992748 1.
 -0.00013333990319414125 -0.0009964836178497896 1.
 -0.00017808649441770238 -0.00006149669768156254 0.9999999999999999
 0.000033781357496703526 0.00009227271848114075 1.
 0.00008996103220366202 0.0000017992347815545784 1.
 -0.00009657758888618578 0.0002823890280605044 1.
 -0.0005542730443795062 -0.0007805436079583988 1.
 -0.0009804004260247831 -0.0006145548347548156 1.
 -0.0009650811079467386 0.00011780097324469582 1.
 -0.0009087740894146412 0.0007879971540140309 1.
 0.0005105305179719378 -0.0008993917079327268 1.
 -0.00040179911731379685 0.00007992433002646226 0.9999999999999999
 0.0007522692036999687 -0.0005189666794926399 1.
 0.0006555586316245046 -0.0003372120268676533 0.9999999999999999
 0.0009401933924061718 0.0003717081733642038 1.
 0.0009289042329345919 -0.0005686537585038389 0.9999999999999999
 -0.0002712439987676807 0.0002856493517213439 1.
 0.0008531142458989362 -0.00038254658727745783 1.
 0.0006047988600611042 0.0005834759931154466 0.9999999999999999
 -0.0006903768694593182 0.0008437698214136984 1.
 -0.0008231432114935856 0.0005725371790041392 0.9999999999999999
 -0.0003113790049003912 0.000773666726440822 1.
 -0.000990851451363735 0.0008950577854251353 1.
 -0.00082419788668893 -0.00021375913667134172 1.
 -0.00008023995744104817 -0.0008300618815021601 1.
 -0.0005903053072344066 -0.0001989067059526764 1.
 0.0004938802723964198 0.0004934851173148745 1.
 -0.0002125048606265528 -0.00015521121423865567 0.9999999999999999
 -0.0008332161474060376 -0.0007143325016187857 1.
 -0.000363328942881264 0.000225849146622765 1.
 0.000012800422140435265 -0.00025964270719300785 1.
 -0.000988435979149487 -0.0006462931743724091 0.9999999999999999
 -0.0004047535476407951 0.0009599739878482336 1.
 -0.0007729748767962733 -0.0008317468412888047 1.
 0.0004108428432338259 0.00022778844883770218 1.
 0.0006634468712609273 -0.000624703372438284 1.
 0.00037295577617866356 0.0008833763241909485 1.
 -0.0004954966809784295 -0.000043939534937328883 1.
 0.0007807260307454818 -0.00032638399707623215 0.9999999999999999
 -0.0003532898711624479 -0.0004540981234314828 1.
 -0.00043700066005836316 0.00013513603451402602 1.
 0.0006709919971524263 0.0005784973127604708 1.
 -0.0008757148591514919 0.0009340937302276637 1.
 -0.00009458798357375783 0.0008751061141646987 1.
 -0.00030761652874884113 -0.00010443063449147771 1.
 0.00031518899803499546 -0.00032016091038990804 1.
 -0.0005861413531666614 0.0009305730664986105 1.
 -0.0006569488276830237 0.00020555644741315196 1.
 -0.0002930434711355784 -0.00047612819868451093 1.
 0.000976194831677748 -0.0006813640370464684 1.
 0.0007502203873048416 0.0008896091492970329 1.
 -0.0006866057091611488 0.0008226192406063924 1.
 -0.00013606216718560303 -0.0002687237217007525 1.
 0.00045307317015374316 0.0009726177919275669 0.9999999999999999
 0.0009519291790440758 -0.0007820570004610155 1.
 -0.0008431595937317259 -0.0007095051551175326 1.
 0.00018060337338661196 0.00036499388156428336 0.9999999999999999
 -0.000610326339145136 0.0005391873195742747 1.
 0.0002564051984207931 -0.0005767210839104346 1.
 0.0006255811914149075 0.00031076989306236063 1.
 0.00029306206012500287 0.00025702929732076977 0.9999999999999999
 0.0003769266238709205 -0.00035517594029808473 1.
 0.00016999298605263326 -0.0009835931900001112 1.
 -0.0004402207877341495 0.00038851911495315104 1.
 -0.0000927943415677081 -0.00035310749347584875 1.
 -0.00003370481748390289 -0.0005681065787091714 1.
 0.000958953084470401 0.0004731081537016369 1.
 -0.0005550189316092359 -0.00006802513257422364 1.
 0.000849736836930297 -0.00022466989860960384 1.
 -0.0005919229979745599 0.0004308860434395319 1.
 0.0009912547256932353 0.0001480250685964208 1.
 0.0004974270505962485 -0.00007093515458892677 1.
 0.0006993467557157324 -0.000014922554996705181 1.
 0.0009918345476499612 -0.00021390742280784082 1.
 0.0008544657670139294 0.00012507332599660792 1.
 -0.0002173631401500034 0.0006526624241700479 1.
 0.0008048795129584372 -0.0009175456436909062 1.
 0.0003735561448175177 0.00026338335753177275 1.
 -0.0001549986297747378 -0.0007982558098872656 1.
 -0.000011676252054226047 0.0000028414819545911445 0.9999999999999999
 -0.00006322771241672075 0.0005624018749994554 1.
 0.0009891261572848103 0.00074240278553521 1.
 0.00020712159703906158 0.0006533528199092965 1.
 0.0006819264243620248 0.0008371818825754343 1.
 -0.0009640459607322218 0.0003670476588244669 1.
 0.0005370686470388181 -0.00024545062696714566 1.
 -0.0006186561839025334 0.00038788607324994375 0.9999999999999999
 0.00014211442614425366 0.0005206073987619782 1.
 -0.00006118159663652797 -0.000431192062257009 1.
 0.00004127631818423224 0.0004008376826743703 1.
 0.0005612080087086437 0.0007412669838374682 1.
 0.0005232866641578254 -0.0006387282468467994 1.
 -0.0006132450998508059 -0.0007385889328258437 1.
 0.0005969081462923484 0.0003734810969449469 1.
 0.0001403073756651083 -0.0001009575850466962 1.
 -0.0005742766129716236 -0.00018862412079338433 1.
 0.00003499080411051493 -0.0000956441054118484 1.
 0.00009797966969658774 0.0009382677320647027 1.
 0.0009765553573073428 -0.00018498853789508516 1.
 -0.00006490171396978207 0.0008528506083267428 1.
 -0.0009420154570887454 -0.00016482047602967822 1.
 -0.0009239406629411029 0.00028940942783921064 0.9999999999999999
 0.0003939700078335415 -0.0008707414336098484 1.
 0.000785769356457413 -0.0003087855790323335 1.
 0.00020838527179217777 0.0002391217874081638 1.
 0.0005792385965058682 0.0008253464274036209 1.
 0.000037074490979569004 -0.0006003485547972704 1.
 -0.0005804815602935629 0.00022589977858373421 1.
 -0.00015111627105912525 -0.0001221660797002925 1.
 0.0005468807937479391 -0.0004061653443449255 1.
 0.0006841529701201084 0.00016010164038031494 1.
 0.0007237217069952962 -0.0003394971392461671 0.9999999999999999
 0.0003446094629998141 0.00014704563799091357 1.
 0.0000743893719622698 0.0004323972902014066 1.
 -0.0007503830375063338 0.0006219650087123656 1.
 0.0006447584724406647 0.00010240591011991294 1.
 0.00003501028094291978 0.00017705514586916266 1.
 -0.00017560762927131964 -0.0008225184306724854 1.
 0.0003855994536572565 -0.0008282906462016614 0.9999999999999999
 -0.00026278697021605256 -0.0002538196269015788 0.9999999999999999
 0.000500835204594944 0.00079795015265222 0.9999999999999999
 -0.000386123342244704 -0.00010985639767176727 1.
 -0.0009666112284076853 -0.00008892943788584473 1.
 0.0007879527042538051 0.0008635793379238738 1.
 -0.00010949966571086117 0.0005861674313406096 1.
 -0.0005790693735433813 -0.0006507178608595679 1.
 -0.0006883941935472432 0.0007551212897426349 1.
 -0.0002503940571649905 0.0009129020954094218 1.
 -0.0006521547048534718 -0.000023076439261101275 1.
 -0.00043897676951980806 0.0004119967904791253 1.
 0.00008357653452918022 0.0005165175180416968 1.
 -0.0002995261566484268 -0.0007184435165927334 1.
 0.0009933223671232554 -0.00040167353227287016 1.
 -0.00023895758522184132 0.0004898713642748607 1.
 0.00006214385384502529 -0.00006369638585207908 1.
 -0.0005990942823190442 -0.000758488946640434 1.
 -0.00015519168492745684 0.00022438563065980946 1.
 0.00037723675984950686 -0.0008030150551923509 1.
 -0.00004438079630461421 -0.0008850277356417307 1.
 -0.00021824224232605107 -0.000039439778844451185 1.
 0.0003935737812284194 -0.0002655546519979601 1.
 -0.00005826497288577389 0.0005208493919215414 1.
 0.0008859485975152998 -0.00045088112463082496 1.
 0.000001510908712651407 0.00044930532771718216 1.
 -0.0009903759208108975 0.0008644107062700565 0.9999999999999999
 -0.0007064819431707416 -0.00012330469543589368 1.
 -0.0006614632444203636 -0.0002822811870360664 1.
 0.00011831150326858169 0.0005903445779354088 0.9999999999999999
 -0.00010444529447308473 -0.00038415305345155935 1.
 0.0004234573703492293 -0.00014178433275488094 1.
 -0.00010082481412985356 0.0007154588462316672 1.
 -0.000995257396804684 0.00026965613764347914 1.
 -0.00028588651952454524 -0.0005840020104905033 1.
 0.0009439035846543272 0.00005748216386549537 1.
 0.0008644622749695358 -0.00022346083804627268 1.
 -0.00033513737345653246 0.0009253815361040964 1.
 0.0009407862255739161 0.00023688479381299708 1.
 -0.0002520735316058487 0.00029167243058060224 1.
 0.0008985810658468656 -0.0001954541143202987 1.
 -0.0006147916545722354 -0.00006100478939102915 1.
 0.000014182453560794658 0.0005149925890741264 1.
 -0.00017775367363412963 -0.0008555656950741541 1.
 -0.0005127570696243376 -0.0009782462222069376 1.
 0.0006922410738174636 0.00024287839629961384 1.
 0.000012700395727032891 -0.00046448857281837546 1.
 -0.0003735708267507538 -0.0009521068018566669 1.
 0.00035110718501764267 0.0007557691412246679 1.
 -0.000716644418960632 0.00008569618193930183 1.
 0.0002715264135228019 0.0009069775977800776 1.
 -0.000220161780964629 0.00033546546294346667 0.9999999999999999
 0.0005376211900155761 0.00037830764812440336 1.
 0.0009498739556926283 -0.0003600276158269093 1.
 0.0006342521794015619 -0.00034717292600681835 1.
 0.00002521458183420013 0.0009580863555251755 1.
 0.0004635992020394822 0.00026236544729664756 1.
 0.000023736791180280956 0.0005624005842209578 1.
 0.00040920903258781976 0.0007015467245635521 1.
 -0.000009114881109260929 0.0004939880264607029 1.
 0.0007138928069314433 -0.00043500957170279777 1.
 -0.00015575343473465134 0.0006616910543971609 1.
 -0.00029943991995267174 0.0007117126397094469 1.
 0.000956827653309954 -0.0006884152604003542 1.
 -0.0006301385315387615 0.0003145708905699657 1.
 -0.00013275115371337185 0.0008771214879595966 1.
 0.0008445603398153092 -0.00010085655136510953 1.
 -0.00041526363349201576 0.000043244664027222166 1.
 0.00028655923171377846 -0.00021002157492301982 1.
 0.0001755424009739227 -0.00013086040128838664 1.
 -0.0006350953242845143 0.000516249979487515 1.
 0.00022906469514407318 0.0006112952199145731 1.
 -0.00048017480486841827 0.00004842429587297252 0.9999999999999999
 0.0004635146230042265 0.0006249138387546077 1.
 0.0008667382752533525 -0.0007122293530917438 1.
 -0.0009984612996255607 0.00044763904807563256 1.
 -0.00005336499299511256 0.0009544980244708527 1.
 -0.0007345762433339713 0.0007204986818577793 0.9999999999999999
 -0.0004193157469973658 -0.0005352073705103588 1.
 0.00031370492507107805 -0.0002468370708924249 1.
 -0.0008900517525764916 0.00016653584763156839 1.
 -0.00044965003386993773 0.0006707176098267193 1.
 -0.0005038088612734102 -0.0008281737874311045 1.
 0.0009634072946755668 0.0003967390142172344 1.
 -0.0006579759689495943 0.00003829792726381162 1.
 0.0007205003256454255 -0.00005620557242715213 1.
 0.00010070737802863443 -0.0009345537286165039 1.
 0.00021209303910804412 0.0006432823061852524 1.
 -0.0006006430793501185 -0.00039395342569087827 1.
 -0.00010016501107728404 -0.000588366780957784 1.
 0.0007772958309794872 -0.0007595141043458854 1.
 0.0006737392951229643 0.00022186779368407256 1.
 0.000476211900351308 -0.0003029864943787757 1.
 0.0005427791215134899 0.000039533295541519 1.
 0.00015323803505130895 -0.0006347998980118392 1.
 0.00006407401358785736 -0.000364524304084799 1.
 -0.0005342282640432 -0.0003021575915985254 1.
 -0.0006436796093256415 0.00028674563410619234 1.
 0.00008664092847380818 0.0001529604445294293 1.
 0.0008049354337905952 -0.0005915471490672743 1.
 -0.00011441240212742222 -0.0009783782847272433 0.9999999999999999
 0.0006670822255594563 -0.00022267128859841033 1.
 -0.0008551241633843386 -0.00017411190656059874 1.
 -0.00027565154277724857 0.0008760818544087056 1.
 0.0006286760964127488 0.0005124851888222527 1.
 -0.0007180806169672533 0.00046198782513065615 1.
 -0.00011907786621273743 -0.0006729110871785226 1.
 -0.0007212879737236501 0.0007784495143515287 1.
 -0.00023325928155444275 -0.00009917817039080707 1.
 -0.0002510141509282356 0.0008061678693475374 1.
 0.00034910231300729907 -0.0002759876101613594 1.
 -0.00021052324061910253 -0.0009451409974297031 1.
 0.00039881842618365694 -0.00016474563674642915 0.9999999999999999
 0.0005088380443723318 -0.00029642965077155846 1.
 0.0006217373523432214 0.0005285342845282271 1.
 -0.0008492119917887113 -0.000049766214543807684 1.
 0.0008287580560640537 -0.0002989003275763824 1.
 0.0009981183680437104 0.00008446587969659714 1.
 0.000016573830175819363 0.0009936808536277193 1.
 -0.00028075661076292234 -0.0008668573679051792 0.9999999999999999
 -0.000009169299222934523 0.00037949951828282187 0.9999999999999999
 0.0006520390599731511 -0.0009782060345686946 1.
 -0.00009195939360696727 -0.00022369986636545418 1.
 0.0009252707722310958 -0.00015682071911022482 1.
 -0.00041256510081330155 -0.00042013274334921224 1.
 0.00034863458568013233 0.0009377478931299722 1.
 0.00029541697190998755 0.0006334172394981924 1.
 0.0002575640912029871 0.00019811336572938426 1.
 0.0005312649768017529 0.0009537118236686809 1.
 -0.0006191139824162558 -0.00035310362566410604 0.9999999999999999
 -0.000013621515736246694 0.0004852103467910188 1.
 -0.0008871932699375223 -0.0006319642184602428 1.
 -0.0007999617499423121 -0.00031444833084919347 1.
 0.0006603792065747158 -0.00039723733488374887 1.
 -0.0008608641060908646 -0.00003647077271416413 1.
 -0.0007176039867788573 0.00017482302372403928 1.
 -0.0008414666672710927 -0.0006631119234669334 1.
 -0.00045448392259591166 0.00038803863011750624 1.
 0.0004232003391032519 -0.0005697401262326452 1.
 0.0006502044338661877 -0.00017628114264634084 1.
 -0.0004933945592270457 -0.000022369096127037674 1.
 -0.00011542283257461368 -0.0005192245044492962 1.
 0.0008718134425091519 0.0002628599261580566 1.
 0.00023201180654418898 0.000898182904349597 1.
 -0.0006515411371768987 0.000975938072743689 0.9999999999999999
 0.0008495739630046917 -0.000805860676982957 1.
 0.00025457276490209414 -0.0007546325518024195 1.
 0.000037002639072523405 -0.0008103779887175465 1.
 -0.00022134510851385238 -0.0000846374670427152 1.
 0.0007613027568337927 -0.0009989383514412984 1.
 0.0006672693047168135 -0.00014444619748064236 1.
 0.00010384612745823823 -0.00011632470657648934 1.
 0.00042940620911318273 0.0009690174384956157 1.
 -0.0005400281241417003 0.0001876164788662509 1.
 -0.0008623073849589199 0.0004530482989461664 1.
 0.0005597371491959651 -0.0006829171823936982 1.
 0.00016923898570026492 0.00011836205064611682 0.9999999999999999
 0.0008739795991724195 -0.000844267431529589 1.
 0.0001768286189330182 0.0005478400258434097 1.
 -0.000354421072411465 0.00047369204976817624 1.
 0.0009013175045039011 0.0004561951675851801 1.
 -0.00021359139157222517 -0.00005432726585099455 1.
 -0.0009453003025139557 0.00024225785150430073 1.
 -0.00023581887862801897 0.0007923804766951083 1.
 -0.0003736248095545268 0.0005028559901074917 0.9999999999999999
 0.0007783696866744068 0.000691454251844802 0.9999999999999999
 0.00008278918389856356 0.0000010336529148320187 1.
 -0.0006559869290455841 0.0008592579918286254 1.
 -0.00021997851134947726 0.0000032715472261613606 1.
 0.0008602397990224831 -0.0009303517928705662 1.
 0.0009202585807705248 -0.00034673215828307674 1.
 -0.0009263453160006419 -0.00019561609148532736 1.
 -0.00039161120328235155 0.0006782201937552558 1.
 -0.00006613157070942812 -0.0006314519810020827 1.
 -0.00010489021050450687 0.00041019790045674086 0.9999999999999999
 0.0007751904156527954 0.000960578565538824 1.
 0.0005329365778516178 -0.000636190584817896 1.
 -0.0001447242220956574 -0.00028837628811237285 1.
 -0.000564861399502937 -0.0003011474688875308 1.
 0.0007601388201026541 0.00037722436448256057 1.
 0.00003748218192724886 -0.0006498109123452915 1.
 0.0003284569621679372 -0.0006226777035587761 1.
 -0.0001317804250175235 -0.000889771677534858 1.
 0.0007503916883647518 0.00025671120844115677 0.9999999999999999
 0.000070760464301643 0.00020711514195687313 1.
 0.0005053834053951472 -0.0008291985355239256 1.
 0.0003639890319531847 0.0002705248081623519 0.9999999999999999
 0.000030338102303277615 0.0008947531932300637 1.
 -0.000628783993560388 0.0006979310658164183 1.
 0.0006095353684246602 -0.000917201418501709 0.9999999999999999
 -0.000498406613486792 0.000049604223177877405 0.9999999999999999
 0.0007311248031506172 -0.0005163543417256647 1.
 0.0005033975693984643 -0.0006944183248943181 1.
 0.0006211504497712024 0.0005590864922602713 1.
 0.00028605737100218984 -0.00009910732376886598 1.
 0.0003197491945423247 0.00013266849187032112 1.
 -0.0006951125533999238 -0.00034725549931294205 1.
 -0.0006587132594333951 0.00019994816900667666 1.
 -0.00008370924602439504 -0.0008651011574869821 1.
 -0.00031042024100900426 0.00042959892188128014 1.
 -0.00034634946911139266 -0.0004576950961386329 1.
 -0.00037957622110374026 0.00042030688008243424 1.
 -0.0003226261675565504 0.0005309084802978509 1.
 0.0002070579139818758 0.0001672757486880166 0.9999999999999998
 0.0008808414558789601 0.00037601561649730785 1.
 -0.00039831558362742503 0.00015049794382997637 1.
 0.00010371099890680578 -0.0008194174647015531 1.
 -0.0003545602322276046 -0.000003464168874593221 1.
 -0.00012327433214415407 0.0005409536969055705 1.
 -0.00036406694945740475 -0.0008833870880415321 1.
 0.0004607815820725577 0.00036797291134339907 1.
 -0.00048126185000983994 -0.0009812078499317671 1.
 0.0008365646270821603 -0.0008008093610631142 0.9999999999999999
 -0.00006141783932608912 -0.0009383601852366361 1.
 -0.00039198700024420136 0.00035037689833773944 1.
 -0.00015886563464258607 -0.0005820575776240802 1.
 -0.0009154682627827999 0.00018018332661824506 1.
 0.0008476669654757128 -0.0008256582094564816 1.
 -0.000001420330173808854 -0.00035637940443373063 1.
 0.00007158678987162088 -0.00004942824085264808 1.
 -0.0002495695942554491 -0.000397101531020652 1.
 -0.0003753433249194079 -0.0006246459223092982 1.
 0.00037364252252708495 -0.00048694319492101557 1.
 -0.0009030333924018233 -0.0006627812010644836 1.
 0.0009643640849461701 -0.00047250835323915224 1.
 0.00024438489533414986 0.0007400607876871785 1.
 -0.0005003927022089557 0.00061631663241726 1.
 0.000648842623580131 0.00056435322895199 1.
 -0.0005381754855694336 0.0005762071264224256 1.
 -0.00020187007210418234 -0.0004546591796204149 1.
 -0.00024010540521225923 0.00004497321057668206 1.
